category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
intravesical_pk_dilution	Ilett KF, Ong RT, Batty KT, Taylor JD.	Effect of urine pH on the stability of doxorubicin and its recovery from bladder instillations	British journal of urology	1990	2354313	10.1111/j.1464-410x.1990.tb14790.x		https://doi.org/10.1111/j.1464-410x.1990.tb14790.x		bladder_cancer;dilution_dwell;dilution_or_dwell;formulation;intravesical;pharmacokinetics;quantitative	metadata_only
intravesical_pk_dilution	van Helsdingen PJ, de Bruijn EA, Sleeboom HP, Rikken CH, Tjaden UR.	Behavior and resorption of mitomycin C following multiple intravesical administrations	Journal of pharmaceutical sciences	1988	3148709	10.1002/jps.2600771006		https://doi.org/10.1002/jps.2600771006		dilution_dwell;dilution_or_dwell;formulation;intravesical;pharmacokinetics;quantitative	metadata_only
intravesical_pk_dilution	Odlind B, Dencker L, Tengblad A.	Preferential localization of 3H-pentosanpolysulphate to the urinary tract in rats	Pharmacology & toxicology	1987	2446305	10.1111/j.1600-0773.1987.tb01796.x		https://doi.org/10.1111/j.1600-0773.1987.tb01796.x		barrier_penetration;dilution_dwell;dilution_or_dwell;intravesical;preclinical;quantitative;route_comparison	metadata_only
intravesical_pk_dilution	Underberg WJ, Beijnen JH.	Re-use of mitomycin C in the treatment of superficial tumours of the urinary bladder: an evaluation in view of its chemical stability	Anticancer research	1987	3118758			https://pubmed.ncbi.nlm.nih.gov/3118758/		dilution_dwell;dilution_or_dwell;formulation;intravesical;quantitative	metadata_only
intravesical_biologics_barrier	Daneshmand S, Wuyts K, Meulder M, Vereyken L, van Heerden M, Borghys H, Mannens G, Daniel K, Spigelman S, Pradere B.	Tissue Penetration of Gemcitabine and Gemcitabine Phosphate Metabolites Following Gemcitabine Intravesical System Administration Versus Standard Intravesical Instillation in a Preclinical Minipig Model	European urology focus	2026	41864781	10.1016/j.euf.2026.03.007		https://doi.org/10.1016/j.euf.2026.03.007		barrier_penetration;bladder_cancer;intravesical;pharmacokinetics;preclinical;quantitative	metadata_only
intravesical_biologics_barrier	Huang L, Sun X, Song T, Liu Z, Cai Z, Liu H.	Squid tentacle-mimetic magnetically targeted nanomotors to overcome the bladder barrier for synergistic chemotherapy-immunotherapy of bladder cancer	Journal of controlled release : official journal of the Controlled Release Society	2026	41839262	10.1016/j.jconrel.2026.114808		https://doi.org/10.1016/j.jconrel.2026.114808		barrier_penetration;bladder_cancer;formulation;intravesical	metadata_only
intravesical_biologics_barrier	Jiang Y, Zhang Q, Zhang Y, Yu X, Jia B, Dong Y, Wu Y, Fan K, Gu X, Ji L, Jiang W, Liu B.	NIR-Activatable Domino Cascade Catalysis Nanozyme Reactor for Multi-Mechanism Synergistic Immunotherapy in Bladder Cancer	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2026	41387105	10.1002/advs.202513913	PMC13042462	https://pmc.ncbi.nlm.nih.gov/articles/PMC13042462/	fulltext/jiang_2026_pmid41387105.xml	barrier_penetration;bladder_cancer;formulation;intravesical	fulltext_xml
intravesical_biologics_barrier	Li R, Zhao A, Zhuang Q, Peng L, Liang R, Zhao J, Liu Y, Deng D, Yu P, Peng X, Zhang S, Wu S.	An Intravesical Akkermansia muciniphila-Based Chemo-Immunotherapeutic Platform for Bladder Cancer	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2026	42606020	10.1002/advs.77241		https://doi.org/10.1002/advs.77241		barrier_penetration;bladder_cancer;intravesical	metadata_only
intravesical_biologics_barrier	Lin L, Li H, Zhou Q, Ding Q, Sun X, Hu J, Zhao Z, Qin Y, Jiang T, Ye H, Wu X, Liu H, Huang L, Huang C, Gao Y, Tang J, Ma X, Yan X.	Machine-intelligent multimodal algebot for intracavitary chemotherapy	Nature nanotechnology	2026	42332250	10.1038/s41565-026-02195-0	PMC13379317	https://pmc.ncbi.nlm.nih.gov/articles/PMC13379317/	fulltext/lin_2026_pmid42332250.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;quantitative;systemic_toxicity	fulltext_xml
intravesical_biologics_barrier	Sun L, Qin X, Liu D, Zuo W, Wang H, Xu W, Zheng B, Zhang Q, Xue W, Liu Y, Liu Z, Mou Y, Chen Y, Wang C, Zhou X, Zhang D, Zhang P.	A multifunctional M1-like cell vehicle to intravesically deliver ICG for photodynamic therapy of bladder cancer	Journal of controlled release : official journal of the Controlled Release Society	2026	41265643	10.1016/j.jconrel.2025.114428		https://doi.org/10.1016/j.jconrel.2025.114428		barrier_penetration;bladder_cancer;formulation;intravesical	metadata_only
intravesical_biologics_barrier	Zhang Y, Shi X, Yuan Y, Gao X, Huang C, Zhang H, Jiang G, Zhou Q.	MoN/Au/cTAT Boosted Sonochemotherapy Post-Intravesical Instillation in Bladder Cancer	Small (Weinheim an der Bergstrasse, Germany)	2026	42504482	10.1002/smll.202511210		https://doi.org/10.1002/smll.202511210		barrier_penetration;bladder_cancer;formulation;intravesical	metadata_only
intravesical_biologics_barrier	Zhao C, Hou D, Wang K, Chen J, Wu Y, Liu N, Wang Z, Liu Y, Li Y, Zhang Z, Liu Y, Hou Z, Yang X, Liu X, Xu W, Wang Z, Zhang H, Liu Z.	Mucoadhesive tumor-penetrating nanomedicine for intravesical chemo-immunotherapy against bladder cancer	Science advances	2026	41984946	10.1126/sciadv.aeb9764	PMC13082320	https://pmc.ncbi.nlm.nih.gov/articles/PMC13082320/	fulltext/zhao_2026_pmid41984946.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical	fulltext_xml
intravesical_biologics_barrier	Chen Y, Zheng B, Liu Z, Wang H, Xu L, Qin X, Sun L, Li H, Xu W, Mou Y, Wang C, Hua X, Zhou X, Liu D, Zuo W, Zhang C, Zhang P, Zhang D.	Dual-Spherical Multifunctional Nanomotors for Intravesical Bladder Cancer Therapy	International journal of nanomedicine	2025	41383278	10.2147/ijn.s552418	PMC12691648	https://pmc.ncbi.nlm.nih.gov/articles/PMC12691648/	fulltext/chen_2025_pmid41383278.xml	barrier_penetration;bladder_cancer;formulation;intravesical	fulltext_xml
